contract_id,customer_id,subscription_type,contract_length,start_date,end_date
19692,19692,Basic,Monthly,2023-10-09,2025-07-30
19693,19693,Basic,Monthly,2024-05-06,2025-07-30
19694,19694,Basic,Monthly,2022-06-16,2025-06-30
19695,19695,Standard,Quarterly,2024-10-03,2025-09-28
19696,19696,Premium,Quarterly,2021-10-19,2025-09-28
19697,19697,Premium,Annual,2023-09-09,2025-08-29
19698,19698,Premium,Annual,2023-10-09,2025-09-28
19699,19699,Basic,Monthly,2024-03-07,2025-07-30
19700,19700,Basic,Annual,2023-04-12,2026-03-27
19701,19701,Standard,Annual,2021-02-21,2026-01-26
19702,19702,Basic,Quarterly,2024-08-04,2025-07-30
19703,19703,Basic,Monthly,2022-06-16,2025-06-30
19704,19704,Basic,Monthly,2025-03-02,2025-07-30
19705,19705,Premium,Quarterly,2021-08-20,2025-07-30
19706,19706,Standard,Quarterly,2020-10-24,2025-06-30
19707,19707,Premium,Annual,2021-12-18,2025-11-27
19708,19708,Premium,Annual,2022-05-17,2026-04-26
19709,19709,Standard,Annual,2024-03-07,2026-02-25
19710,19710,Basic,Quarterly,2022-12-13,2025-08-29
19711,19711,Basic,Monthly,2022-08-15,2025-07-30
19712,19712,Standard,Annual,2023-06-11,2025-06-30
19713,19713,Basic,Annual,2021-05-22,2026-04-26
19714,19714,Standard,Quarterly,2021-10-19,2025-06-30
19715,19715,Basic,Annual,2024-04-06,2026-03-27
19716,19716,Premium,Annual,2023-09-09,2025-08-29
19717,19717,Premium,Monthly,2023-07-11,2025-07-30
19718,19718,Premium,Monthly,2024-08-04,2025-07-30
19719,19719,Basic,Quarterly,2021-09-19,2025-06-30
19720,19720,Basic,Annual,2024-08-04,2025-06-30
19721,19721,Premium,Quarterly,2025-05-01,2025-07-30
19722,19722,Premium,Monthly,2020-09-24,2025-06-30
19723,19723,Standard,Monthly,2022-10-14,2025-07-30
19724,19724,Basic,Monthly,2021-01-22,2025-06-30
19725,19725,Standard,Annual,2024-12-02,2025-11-27
19726,19726,Basic,Monthly,2024-03-07,2025-07-30
19727,19727,Standard,Quarterly,2024-06-05,2025-06-30
19728,19728,Standard,Annual,2025-05-31,2026-05-26
19729,19729,Basic,Annual,2021-01-22,2025-12-27
19730,19730,Standard,Monthly,2024-09-03,2025-07-30
19731,19731,Standard,Monthly,2025-05-31,2025-07-30
19732,19732,Premium,Quarterly,2025-01-31,2025-07-30
19733,19733,Premium,Monthly,2024-01-07,2025-07-30
19734,19734,Standard,Monthly,2020-07-26,2025-07-30
19735,19735,Premium,Quarterly,2021-12-18,2025-06-30
19736,19736,Basic,Annual,2021-04-22,2026-03-27
19737,19737,Standard,Quarterly,2022-02-16,2025-07-30
19738,19738,Premium,Annual,2022-05-17,2025-06-30
19739,19739,Standard,Monthly,2025-04-01,2025-06-30
19740,19740,Standard,Quarterly,2023-02-11,2025-06-30
19741,19741,Premium,Annual,2024-09-03,2025-08-29
19742,19742,Premium,Quarterly,2024-11-02,2025-07-30
19743,19743,Basic,Monthly,2022-12-13,2025-06-30
19744,19744,Basic,Annual,2025-03-02,2026-02-25
19745,19745,Premium,Quarterly,2024-10-03,2025-09-28
19746,19746,Standard,Monthly,2023-06-11,2025-07-30
19747,19747,Premium,Monthly,2021-06-21,2025-07-30
19748,19748,Standard,Annual,2021-08-20,2025-07-30
19749,19749,Premium,Quarterly,2025-03-02,2025-08-29
19750,19750,Basic,Annual,2020-11-23,2025-06-30
19751,19751,Premium,Annual,2024-03-07,2026-02-25
19752,19752,Basic,Quarterly,2023-05-12,2025-07-30
19753,19753,Basic,Quarterly,2025-01-31,2025-06-30
19754,19754,Basic,Quarterly,2021-04-22,2025-09-28
19755,19755,Basic,Monthly,2023-03-13,2025-06-30
19756,19756,Basic,Monthly,2022-08-15,2025-06-30
19757,19757,Standard,Monthly,2024-04-06,2025-06-30
19758,19758,Basic,Quarterly,2023-07-11,2025-09-28
19759,19759,Basic,Annual,2022-06-16,2025-06-30
19760,19760,Premium,Annual,2021-01-22,2025-12-27
19761,19761,Basic,Annual,2023-10-09,2025-09-28
19762,19762,Standard,Monthly,2022-02-16,2025-06-30
19763,19763,Standard,Annual,2022-04-17,2026-03-27
19764,19764,Basic,Quarterly,2021-06-21,2025-08-29
19765,19765,Premium,Quarterly,2020-09-24,2025-08-29
19766,19766,Basic,Annual,2022-10-14,2025-09-28
19767,19767,Basic,Annual,2020-12-23,2025-06-30
19768,19768,Standard,Annual,2025-01-31,2026-01-26
19769,19769,Premium,Annual,2023-01-12,2025-12-27
19770,19770,Premium,Monthly,2021-03-23,2025-07-30
19771,19771,Basic,Quarterly,2021-08-20,2025-07-30
19772,19772,Basic,Quarterly,2023-12-08,2025-08-29
19773,19773,Standard,Quarterly,2020-10-24,2025-09-28
19774,19774,Basic,Quarterly,2023-11-08,2025-07-30
19775,19775,Standard,Quarterly,2023-04-12,2025-06-30
19776,19776,Premium,Annual,2021-07-21,2026-06-25
19777,19777,Premium,Quarterly,2021-06-21,2025-08-29
19778,19778,Basic,Monthly,2022-10-14,2025-07-30
19779,19779,Premium,Quarterly,2020-07-26,2025-09-28
19780,19780,Standard,Monthly,2023-07-11,2025-06-30
19781,19781,Premium,Quarterly,2023-04-12,2025-06-30
19782,19782,Premium,Quarterly,2024-05-06,2025-07-30
19783,19783,Standard,Monthly,2022-12-13,2025-07-30
19784,19784,Basic,Monthly,2023-07-11,2025-07-30
19785,19785,Premium,Monthly,2024-11-02,2025-07-30
19786,19786,Standard,Monthly,2021-03-23,2025-07-30
19787,19787,Premium,Annual,2022-02-16,2025-06-30
19788,19788,Standard,Quarterly,2021-06-21,2025-08-29
19789,19789,Premium,Monthly,2022-10-14,2025-07-30
19790,19790,Basic,Monthly,2023-05-12,2025-07-30
19791,19791,Basic,Monthly,2025-04-01,2025-07-30
19792,19792,Premium,Quarterly,2021-09-19,2025-08-29
19793,19793,Basic,Annual,2023-12-08,2025-11-27
19794,19794,Basic,Annual,2024-12-02,2025-11-27
19795,19795,Premium,Quarterly,2022-04-17,2025-09-28
19796,19796,Premium,Monthly,2023-07-11,2025-06-30
19797,19797,Premium,Quarterly,2024-05-06,2025-07-30
19798,19798,Premium,Quarterly,2022-01-17,2025-09-28
19799,19799,Basic,Quarterly,2021-08-20,2025-06-30
19800,19800,Basic,Annual,2020-09-24,2025-08-29
19801,19801,Standard,Annual,2023-09-09,2025-08-29
19802,19802,Basic,Monthly,2021-07-21,2025-06-30
19803,19803,Premium,Monthly,2022-10-14,2025-07-30
19804,19804,Basic,Annual,2025-01-01,2025-12-27
19805,19805,Basic,Quarterly,2021-09-19,2025-08-29
19806,19806,Premium,Annual,2022-04-17,2026-03-27
19807,19807,Premium,Quarterly,2025-03-02,2025-06-30
19808,19808,Standard,Quarterly,2022-07-16,2025-09-28
19809,19809,Basic,Annual,2024-04-06,2026-03-27
19810,19810,Standard,Monthly,2023-02-11,2025-07-30
19811,19811,Basic,Quarterly,2024-07-05,2025-09-28
19812,19812,Premium,Monthly,2024-06-05,2025-07-30
19813,19813,Standard,Quarterly,2021-04-22,2025-06-30
19814,19814,Basic,Monthly,2024-02-06,2025-07-30
19815,19815,Premium,Monthly,2021-02-21,2025-07-30
19816,19816,Premium,Annual,2021-11-18,2025-10-28
19817,19817,Standard,Monthly,2022-04-17,2025-07-30
19818,19818,Standard,Monthly,2021-01-22,2025-07-30
19819,19819,Standard,Annual,2023-12-08,2025-11-27
19820,19820,Basic,Monthly,2022-11-13,2025-06-30
19821,19821,Premium,Annual,2021-09-19,2025-08-29
19822,19822,Basic,Annual,2025-05-31,2026-05-26
19823,19823,Basic,Quarterly,2024-03-07,2025-08-29
19824,19824,Standard,Quarterly,2025-05-31,2025-08-29
19825,19825,Basic,Quarterly,2024-10-03,2025-09-28
19826,19826,Standard,Annual,2024-02-06,2026-01-26
19827,19827,Premium,Quarterly,2021-01-22,2025-09-28
19828,19828,Premium,Monthly,2022-06-16,2025-07-30
19829,19829,Basic,Monthly,2023-04-12,2025-07-30
19830,19830,Basic,Quarterly,2022-08-15,2025-07-30
19831,19831,Basic,Monthly,2023-07-11,2025-06-30
19832,19832,Premium,Annual,2025-04-01,2026-03-27
19833,19833,Basic,Annual,2021-06-21,2026-05-26
19834,19834,Standard,Annual,2022-08-15,2025-06-30
19835,19835,Premium,Quarterly,2022-07-16,2025-09-28
19836,19836,Standard,Annual,2020-09-24,2025-08-29
19837,19837,Standard,Monthly,2022-09-14,2025-06-30
19838,19838,Basic,Quarterly,2024-03-07,2025-08-29
19839,19839,Standard,Quarterly,2025-01-01,2025-09-28
19840,19840,Basic,Annual,2023-05-12,2026-04-26
19841,19841,Basic,Quarterly,2022-05-17,2025-07-30
19842,19842,Basic,Annual,2023-08-10,2025-07-30
19843,19843,Standard,Monthly,2023-11-08,2025-07-30
19844,19844,Basic,Quarterly,2024-12-02,2025-08-29
19845,19845,Basic,Annual,2020-08-25,2025-06-30
19846,19846,Basic,Quarterly,2022-09-14,2025-06-30
19847,19847,Premium,Quarterly,2021-06-21,2025-06-30
19848,19848,Basic,Monthly,2024-07-05,2025-07-30
19849,19849,Basic,Monthly,2020-08-25,2025-07-30
19850,19850,Basic,Quarterly,2022-03-18,2025-08-29
19851,19851,Basic,Quarterly,2021-05-22,2025-07-30
19852,19852,Basic,Quarterly,2021-10-19,2025-06-30
19853,19853,Premium,Quarterly,2021-03-23,2025-08-29
19854,19854,Standard,Annual,2022-03-18,2026-02-25
19855,19855,Basic,Annual,2024-03-07,2026-02-25
19856,19856,Basic,Annual,2021-10-19,2025-09-28
19857,19857,Premium,Annual,2022-03-18,2025-06-30
19858,19858,Basic,Annual,2023-07-11,2026-06-25
19859,19859,Premium,Monthly,2021-08-20,2025-07-30
19860,19860,Standard,Annual,2023-05-12,2025-06-30
19861,19861,Standard,Monthly,2020-07-26,2025-06-30
19862,19862,Premium,Annual,2023-09-09,2025-08-29
19863,19863,Premium,Annual,2020-10-24,2025-06-30
19864,19864,Standard,Monthly,2020-12-23,2025-06-30
19865,19865,Basic,Monthly,2022-08-15,2025-07-30
19866,19866,Premium,Annual,2020-10-24,2025-09-28
19867,19867,Basic,Annual,2021-08-20,2025-07-30
19868,19868,Standard,Monthly,2023-10-09,2025-07-30
19869,19869,Premium,Annual,2024-06-05,2026-05-26
19870,19870,Premium,Quarterly,2020-07-26,2025-09-28
19871,19871,Standard,Annual,2024-06-05,2026-05-26
19872,19872,Standard,Annual,2023-08-10,2025-07-30
19873,19873,Premium,Monthly,2024-04-06,2025-06-30
19874,19874,Premium,Monthly,2024-04-06,2025-07-30
19875,19875,Premium,Annual,2020-10-24,2025-06-30
19876,19876,Standard,Quarterly,2023-08-10,2025-07-30
19877,19877,Standard,Annual,2024-05-06,2026-04-26
19878,19878,Basic,Monthly,2023-06-11,2025-07-30
19879,19879,Basic,Monthly,2023-03-13,2025-07-30
19880,19880,Premium,Annual,2022-11-13,2025-06-30
19881,19881,Standard,Quarterly,2023-06-11,2025-08-29
19882,19882,Premium,Monthly,2020-12-23,2025-07-30
19883,19883,Standard,Quarterly,2022-04-17,2025-06-30
19884,19884,Premium,Quarterly,2024-12-02,2025-08-29
19885,19885,Basic,Quarterly,2022-05-17,2025-06-30
19886,19886,Basic,Annual,2024-02-06,2026-01-26
19887,19887,Premium,Monthly,2025-03-02,2025-07-30
19888,19888,Basic,Annual,2024-11-02,2025-10-28
19889,19889,Basic,Annual,2023-06-11,2025-06-30
19890,19890,Premium,Quarterly,2020-12-23,2025-06-30
19891,19891,Premium,Annual,2023-02-11,2026-01-26
19892,19892,Basic,Monthly,2022-09-14,2025-07-30
19893,19893,Premium,Monthly,2024-10-03,2025-07-30
19894,19894,Premium,Monthly,2025-01-31,2025-07-30
19895,19895,Standard,Quarterly,2023-03-13,2025-08-29
19896,19896,Premium,Annual,2022-12-13,2025-06-30
19897,19897,Premium,Monthly,2025-04-01,2025-07-30
19898,19898,Standard,Annual,2025-01-01,2025-12-27
19899,19899,Basic,Monthly,2020-08-25,2025-07-30
19900,19900,Premium,Annual,2024-09-03,2025-08-29
19901,19901,Premium,Monthly,2023-07-11,2025-07-30
19902,19902,Basic,Annual,2021-11-18,2025-06-30
19903,19903,Premium,Annual,2024-01-07,2025-12-27
19904,19904,Premium,Annual,2021-02-21,2026-01-26
19905,19905,Standard,Quarterly,2023-06-11,2025-08-29
19906,19906,Standard,Annual,2023-12-08,2025-11-27
19907,19907,Standard,Monthly,2021-03-23,2025-06-30
19908,19908,Standard,Annual,2022-08-15,2025-07-30
19909,19909,Standard,Quarterly,2024-06-05,2025-08-29
19910,19910,Basic,Quarterly,2023-05-12,2025-07-30
19911,19911,Standard,Monthly,2024-05-06,2025-07-30
19912,19912,Premium,Quarterly,2021-05-22,2025-06-30
19913,19913,Standard,Quarterly,2021-06-21,2025-06-30
19914,19914,Premium,Annual,2024-09-03,2025-08-29
19915,19915,Premium,Quarterly,2021-12-18,2025-08-29
19916,19916,Basic,Monthly,2020-10-24,2025-07-30
19917,19917,Basic,Quarterly,2023-08-10,2025-07-30
19918,19918,Premium,Annual,2025-05-01,2026-04-26
19919,19919,Premium,Quarterly,2024-10-03,2025-06-30
19920,19920,Standard,Annual,2023-01-12,2025-06-30
19921,19921,Premium,Quarterly,2024-12-02,2025-08-29
19922,19922,Premium,Quarterly,2023-10-09,2025-09-28
19923,19923,Standard,Quarterly,2022-08-15,2025-07-30
19924,19924,Basic,Annual,2021-09-19,2025-06-30
19925,19925,Premium,Quarterly,2021-01-22,2025-09-28
19926,19926,Basic,Quarterly,2023-02-11,2025-07-30
19927,19927,Basic,Annual,2024-11-02,2025-10-28
19928,19928,Standard,Annual,2024-10-03,2025-09-28
19929,19929,Premium,Quarterly,2022-02-16,2025-06-30
19930,19930,Standard,Annual,2021-05-22,2026-04-26
19931,19931,Basic,Monthly,2024-02-06,2025-07-30
19932,19932,Premium,Quarterly,2022-07-16,2025-06-30
19933,19933,Standard,Monthly,2024-11-02,2025-07-30
19934,19934,Standard,Quarterly,2020-12-23,2025-08-29
19935,19935,Standard,Monthly,2021-06-21,2025-07-30
19936,19936,Premium,Quarterly,2022-12-13,2025-06-30
19937,19937,Premium,Annual,2024-04-06,2026-03-27
19938,19938,Basic,Quarterly,2024-12-02,2025-08-29
19939,19939,Standard,Annual,2022-01-17,2025-06-30
19940,19940,Premium,Annual,2022-09-14,2025-08-29
19941,19941,Basic,Monthly,2024-06-05,2025-07-30
19942,19942,Premium,Quarterly,2022-12-13,2025-08-29
19943,19943,Premium,Quarterly,2023-08-10,2025-07-30
19944,19944,Premium,Monthly,2024-09-03,2025-07-30
19945,19945,Standard,Quarterly,2021-05-22,2025-07-30
19946,19946,Standard,Quarterly,2022-02-16,2025-07-30
19947,19947,Basic,Quarterly,2024-07-05,2025-09-28
19948,19948,Premium,Annual,2025-01-01,2025-12-27
19949,19949,Premium,Monthly,2024-07-05,2025-07-30
19950,19950,Standard,Quarterly,2022-09-14,2025-08-29
19951,19951,Standard,Quarterly,2021-12-18,2025-08-29
19952,19952,Standard,Quarterly,2024-11-02,2025-07-30
19953,19953,Basic,Quarterly,2021-09-19,2025-08-29
19954,19954,Standard,Annual,2020-07-26,2026-06-25
19955,19955,Premium,Quarterly,2024-04-06,2025-09-28
19956,19956,Standard,Monthly,2025-03-02,2025-07-30
19957,19957,Premium,Monthly,2024-03-07,2025-07-30
19958,19958,Basic,Annual,2024-03-07,2026-02-25
19959,19959,Premium,Annual,2025-01-01,2025-12-27
19960,19960,Premium,Monthly,2025-01-31,2025-07-30
19961,19961,Standard,Quarterly,2023-06-11,2025-08-29
19962,19962,Standard,Annual,2025-04-01,2026-03-27
19963,19963,Premium,Monthly,2024-06-05,2025-07-30
19964,19964,Basic,Annual,2021-09-19,2025-08-29
19965,19965,Standard,Monthly,2024-12-02,2025-07-30
19966,19966,Standard,Annual,2024-10-03,2025-09-28
19967,19967,Basic,Quarterly,2022-12-13,2025-08-29
19968,19968,Premium,Quarterly,2022-03-18,2025-08-29
19969,19969,Basic,Annual,2025-04-01,2026-03-27
19970,19970,Basic,Quarterly,2022-03-18,2025-08-29
19971,19971,Basic,Annual,2024-12-02,2025-11-27
19972,19972,Standard,Annual,2021-03-23,2025-06-30
19973,19973,Standard,Annual,2020-12-23,2025-06-30
19974,19974,Standard,Annual,2022-01-17,2025-06-30
19975,19975,Premium,Annual,2023-09-09,2025-06-30
19976,19976,Basic,Monthly,2021-09-19,2025-07-30
19977,19977,Premium,Annual,2024-04-06,2026-03-27
19978,19978,Basic,Quarterly,2023-03-13,2025-06-30
19979,19979,Basic,Monthly,2022-12-13,2025-07-30
19980,19980,Basic,Quarterly,2025-04-01,2025-09-28
19981,19981,Basic,Monthly,2022-03-18,2025-07-30
19982,19982,Standard,Monthly,2024-05-06,2025-07-30
19983,19983,Basic,Monthly,2021-09-19,2025-06-30
19984,19984,Premium,Monthly,2020-09-24,2025-06-30
19985,19985,Basic,Annual,2021-05-22,2026-04-26
19986,19986,Standard,Annual,2022-12-13,2025-11-27
19987,19987,Standard,Quarterly,2024-10-03,2025-09-28
19988,19988,Standard,Monthly,2021-08-20,2025-07-30
19989,19989,Basic,Annual,2025-01-31,2026-01-26
19990,19990,Premium,Monthly,2025-04-01,2025-07-30
19991,19991,Standard,Annual,2022-05-17,2025-06-30
19992,19992,Premium,Monthly,2024-02-06,2025-07-30
19993,19993,Premium,Annual,2023-05-12,2025-06-30
19994,19994,Premium,Annual,2024-04-06,2026-03-27
19995,19995,Premium,Monthly,2025-05-31,2025-07-30
19996,19996,Basic,Monthly,2022-06-16,2025-07-30
19997,19997,Standard,Annual,2022-01-17,2025-12-27
19998,19998,Standard,Annual,2023-02-11,2026-01-26
19999,19999,Standard,Quarterly,2020-08-25,2025-07-30
20000,20000,Standard,Monthly,2022-05-17,2025-07-30
20001,20001,Premium,Monthly,2023-01-12,2025-07-30
20002,20002,Basic,Monthly,2021-04-22,2025-06-30
20003,20003,Standard,Annual,2020-08-25,2025-07-30
20004,20004,Premium,Quarterly,2021-02-21,2025-06-30
20005,20005,Standard,Annual,2021-06-21,2026-05-26
20006,20006,Premium,Monthly,2024-05-06,2025-07-30
20007,20007,Standard,Annual,2024-10-03,2025-09-28
20008,20008,Standard,Monthly,2021-10-19,2025-06-30
20009,20009,Premium,Quarterly,2022-02-16,2025-07-30
20010,20010,Premium,Annual,2023-10-09,2025-09-28
20011,20011,Standard,Monthly,2022-09-14,2025-07-30
20012,20012,Basic,Quarterly,2023-09-09,2025-08-29
20013,20013,Standard,Monthly,2022-11-13,2025-06-30
20014,20014,Premium,Annual,2022-05-17,2026-04-26
20015,20015,Basic,Monthly,2025-01-01,2025-07-30
20016,20016,Standard,Monthly,2024-10-03,2025-06-30
20017,20017,Standard,Annual,2022-03-18,2025-06-30
20018,20018,Basic,Quarterly,2021-02-21,2025-06-30
20019,20019,Basic,Monthly,2021-02-21,2025-07-30
20020,20020,Standard,Annual,2020-07-26,2025-06-30
20021,20021,Basic,Quarterly,2024-10-03,2025-09-28
20022,20022,Standard,Annual,2022-07-16,2026-06-25
20023,20023,Premium,Monthly,2024-05-06,2025-07-30
20024,20024,Standard,Monthly,2024-09-03,2025-07-30
20025,20025,Premium,Annual,2021-05-22,2025-06-30
20026,20026,Standard,Annual,2023-11-08,2025-10-28
20027,20027,Basic,Monthly,2022-05-17,2025-07-30
20028,20028,Basic,Annual,2021-10-19,2025-06-30
20029,20029,Basic,Monthly,2022-05-17,2025-07-30
20030,20030,Premium,Annual,2020-08-25,2025-07-30
20031,20031,Basic,Quarterly,2024-04-06,2025-09-28
20032,20032,Basic,Annual,2022-03-18,2026-02-25
20033,20033,Standard,Monthly,2024-09-03,2025-06-30
20034,20034,Premium,Monthly,2021-03-23,2025-07-30
20035,20035,Premium,Quarterly,2020-08-25,2025-07-30
20036,20036,Standard,Annual,2023-09-09,2025-08-29
20037,20037,Premium,Quarterly,2024-08-04,2025-07-30
20038,20038,Basic,Quarterly,2021-07-21,2025-09-28
20039,20039,Basic,Annual,2023-05-12,2026-04-26
20040,20040,Premium,Annual,2023-08-10,2025-07-30
20041,20041,Premium,Annual,2024-09-03,2025-08-29
20042,20042,Basic,Quarterly,2025-01-01,2025-06-30
20043,20043,Basic,Quarterly,2021-11-18,2025-06-30
20044,20044,Basic,Quarterly,2022-03-18,2025-08-29
20045,20045,Basic,Monthly,2020-11-23,2025-07-30
20046,20046,Standard,Monthly,2024-12-02,2025-07-30
20047,20047,Standard,Monthly,2024-06-05,2025-07-30
20048,20048,Basic,Quarterly,2024-01-07,2025-09-28
20049,20049,Basic,Annual,2023-10-09,2025-06-30
20050,20050,Standard,Quarterly,2020-09-24,2025-08-29
20051,20051,Premium,Monthly,2024-05-06,2025-07-30
20052,20052,Standard,Quarterly,2021-03-23,2025-08-29
20053,20053,Basic,Annual,2024-04-06,2026-03-27
20054,20054,Premium,Monthly,2024-04-06,2025-07-30
20055,20055,Premium,Quarterly,2023-07-11,2025-09-28
20056,20056,Standard,Quarterly,2023-02-11,2025-06-30
20057,20057,Premium,Monthly,2022-02-16,2025-07-30
20058,20058,Premium,Annual,2023-07-11,2026-06-25
20059,20059,Standard,Monthly,2021-06-21,2025-06-30
20060,20060,Basic,Annual,2021-11-18,2025-10-28
20061,20061,Standard,Monthly,2021-06-21,2025-06-30
20062,20062,Premium,Annual,2023-08-10,2025-07-30
20063,20063,Standard,Annual,2022-07-16,2026-06-25
20064,20064,Premium,Annual,2022-11-13,2025-10-28
20065,20065,Basic,Annual,2021-01-22,2025-06-30
20066,20066,Basic,Quarterly,2021-10-19,2025-09-28
20067,20067,Premium,Annual,2025-01-31,2025-06-30
20068,20068,Basic,Annual,2021-06-21,2026-05-26
20069,20069,Standard,Monthly,2024-12-02,2025-07-30
20070,20070,Premium,Monthly,2024-12-02,2025-07-30
20071,20071,Standard,Quarterly,2020-08-25,2025-07-30
20072,20072,Premium,Quarterly,2022-10-14,2025-09-28
20073,20073,Basic,Monthly,2021-07-21,2025-07-30
20074,20074,Standard,Quarterly,2024-05-06,2025-07-30
20075,20075,Premium,Quarterly,2022-06-16,2025-08-29
20076,20076,Premium,Quarterly,2022-08-15,2025-07-30
20077,20077,Standard,Quarterly,2022-06-16,2025-06-30
20078,20078,Standard,Annual,2024-03-07,2026-02-25
20079,20079,Standard,Annual,2023-06-11,2026-05-26
20080,20080,Standard,Annual,2020-12-23,2025-11-27
20081,20081,Basic,Quarterly,2022-10-14,2025-09-28
20082,20082,Standard,Quarterly,2023-05-12,2025-07-30
20083,20083,Basic,Quarterly,2023-06-11,2025-08-29
20084,20084,Standard,Monthly,2023-07-11,2025-07-30
20085,20085,Standard,Annual,2024-01-07,2025-12-27
20086,20086,Basic,Monthly,2020-11-23,2025-06-30
20087,20087,Standard,Monthly,2020-08-25,2025-06-30
20088,20088,Premium,Monthly,2024-05-06,2025-07-30
20089,20089,Basic,Quarterly,2025-01-31,2025-07-30
20090,20090,Standard,Monthly,2024-05-06,2025-07-30
20091,20091,Standard,Quarterly,2022-08-15,2025-07-30
20092,20092,Basic,Monthly,2020-12-23,2025-07-30
20093,20093,Standard,Monthly,2024-06-05,2025-07-30
20094,20094,Premium,Quarterly,2024-06-05,2025-08-29
20095,20095,Basic,Annual,2023-01-12,2025-12-27
20096,20096,Premium,Annual,2024-02-06,2026-01-26
20097,20097,Premium,Quarterly,2021-11-18,2025-07-30
20098,20098,Standard,Monthly,2023-05-12,2025-07-30
20099,20099,Basic,Monthly,2024-01-07,2025-06-30
20100,20100,Premium,Quarterly,2021-12-18,2025-06-30
20101,20101,Standard,Quarterly,2023-06-11,2025-06-30
20102,20102,Standard,Quarterly,2022-12-13,2025-08-29
20103,20103,Premium,Monthly,2022-08-15,2025-06-30
20104,20104,Standard,Monthly,2021-05-22,2025-07-30
20105,20105,Standard,Quarterly,2021-10-19,2025-09-28
20106,20106,Basic,Annual,2025-01-31,2026-01-26
20107,20107,Standard,Quarterly,2023-07-11,2025-06-30
20108,20108,Premium,Annual,2021-12-18,2025-06-30
20109,20109,Basic,Quarterly,2025-01-31,2025-07-30
20110,20110,Basic,Annual,2022-11-13,2025-10-28
20111,20111,Premium,Monthly,2023-02-11,2025-07-30
20112,20112,Standard,Quarterly,2023-08-10,2025-06-30
