customer_id,churn_date,churn_reason
24594,2025-06-30,Poor customer service
24595,2025-06-30,Poor customer service
24600,2025-06-30,No longer need service
24602,2025-06-30,Service quality issues
24603,2025-06-30,No longer need service
24615,2025-06-30,Moving to different region
24620,2025-06-30,Price too high
24626,2025-06-30,Billing issues
24627,2025-06-30,Technical problems
24628,2025-06-30,Service quality issues
24629,2025-06-30,Poor customer service
24635,2025-06-30,No longer need service
24639,2025-06-30,Moving to different region
24641,2025-06-30,Technical problems
24648,2025-06-30,Billing issues
24659,2025-06-30,Price too high
24664,2025-06-30,No longer need service
24668,2025-06-30,Technical problems
24669,2025-06-30,Moving to different region
24670,2025-06-30,Service quality issues
24679,2025-06-30,Better offer from competitor
24681,2025-06-30,No longer need service
24683,2025-06-30,Service quality issues
24687,2025-06-30,Price too high
24688,2025-06-30,Moving to different region
24690,2025-06-30,No longer need service
24705,2025-06-30,No longer need service
24707,2025-06-30,Service quality issues
24708,2025-06-30,Poor customer service
24709,2025-06-30,Technical problems
24716,2025-06-30,Billing issues
24717,2025-06-30,Poor customer service
24718,2025-06-30,Moving to different region
24723,2025-06-30,Better offer from competitor
24725,2025-06-30,Billing issues
24726,2025-06-30,Service quality issues
24728,2025-06-30,No longer need service
24740,2025-06-30,Service quality issues
24749,2025-06-30,Better offer from competitor
24750,2025-06-30,Price too high
24761,2025-06-30,Price too high
24762,2025-06-30,Billing issues
24765,2025-06-30,Service quality issues
24768,2025-06-30,Moving to different region
24771,2025-06-30,Service quality issues
24772,2025-06-30,Price too high
24773,2025-06-30,Better offer from competitor
24774,2025-06-30,Moving to different region
24776,2025-06-30,No longer need service
24777,2025-06-30,Poor customer service
24783,2025-06-30,Poor customer service
24784,2025-06-30,Moving to different region
24786,2025-06-30,Technical problems
24790,2025-06-30,Price too high
24794,2025-06-30,Billing issues
24799,2025-06-30,Technical problems
24804,2025-06-30,Better offer from competitor
24809,2025-06-30,Billing issues
24815,2025-06-30,No longer need service
24817,2025-06-30,Technical problems
24838,2025-06-30,Billing issues
24844,2025-06-30,Moving to different region
24846,2025-06-30,Service quality issues
24864,2025-06-30,Billing issues
24870,2025-06-30,Service quality issues
24882,2025-06-30,Better offer from competitor
24883,2025-06-30,Moving to different region
24891,2025-06-30,Billing issues
24895,2025-06-30,Billing issues
24899,2025-06-30,No longer need service
24901,2025-06-30,Service quality issues
24904,2025-06-30,Moving to different region
24905,2025-06-30,Moving to different region
24907,2025-06-30,Service quality issues
24909,2025-06-30,Moving to different region
24914,2025-06-30,Technical problems
24918,2025-06-30,Billing issues
24919,2025-06-30,Better offer from competitor
24929,2025-06-30,Price too high
24941,2025-06-30,Better offer from competitor
24944,2025-06-30,Poor customer service
24946,2025-06-30,Billing issues
24948,2025-06-30,Moving to different region
24951,2025-06-30,Technical problems
24960,2025-06-30,Poor customer service
24962,2025-06-30,Poor customer service
24964,2025-06-30,Moving to different region
24966,2025-06-30,Better offer from competitor
24968,2025-06-30,Better offer from competitor
24975,2025-06-30,Technical problems
24984,2025-06-30,Service quality issues
24990,2025-06-30,Service quality issues
24992,2025-06-30,Billing issues
25001,2025-06-30,No longer need service
25004,2025-06-30,Better offer from competitor
25008,2025-06-30,Moving to different region
25017,2025-06-30,Technical problems
25018,2025-06-30,Technical problems
25020,2025-06-30,Moving to different region
25023,2025-06-30,Service quality issues
25024,2025-06-30,Poor customer service
25027,2025-06-30,Poor customer service
25032,2025-06-30,No longer need service
25038,2025-06-30,Price too high
25050,2025-06-30,No longer need service
25067,2025-06-30,No longer need service
25074,2025-06-30,Technical problems
25075,2025-06-30,Moving to different region
25076,2025-06-30,Better offer from competitor
25077,2025-06-30,No longer need service
25084,2025-06-30,Service quality issues
25086,2025-06-30,No longer need service
25087,2025-06-30,Poor customer service
25089,2025-06-30,Poor customer service
25101,2025-06-30,Poor customer service
25104,2025-06-30,Service quality issues
25105,2025-06-30,Billing issues
25110,2025-06-30,Moving to different region
25112,2025-06-30,Price too high
25115,2025-06-30,Poor customer service
25118,2025-06-30,Service quality issues
25119,2025-06-30,Service quality issues
25121,2025-06-30,Price too high
25123,2025-06-30,Service quality issues
25139,2025-06-30,No longer need service
25146,2025-06-30,Billing issues
25148,2025-06-30,Technical problems
25150,2025-06-30,Better offer from competitor
25156,2025-06-30,Price too high
25160,2025-06-30,Better offer from competitor
25161,2025-06-30,Service quality issues
25164,2025-06-30,Poor customer service
25165,2025-06-30,Moving to different region
25166,2025-06-30,Service quality issues
25176,2025-06-30,Billing issues
25177,2025-06-30,Service quality issues
25178,2025-06-30,Price too high
25179,2025-06-30,Moving to different region
25185,2025-06-30,Better offer from competitor
25188,2025-06-30,Price too high
25190,2025-06-30,Billing issues
25199,2025-06-30,Service quality issues
25203,2025-06-30,Price too high
25204,2025-06-30,Service quality issues
25209,2025-06-30,Price too high
25212,2025-06-30,Billing issues
25218,2025-06-30,Poor customer service
25220,2025-06-30,Poor customer service
25221,2025-06-30,Price too high
25232,2025-06-30,Billing issues
25233,2025-06-30,No longer need service
25234,2025-06-30,No longer need service
25237,2025-06-30,Moving to different region
25244,2025-06-30,No longer need service
25253,2025-06-30,Poor customer service
25257,2025-06-30,Billing issues
25261,2025-06-30,No longer need service
25262,2025-06-30,Better offer from competitor
25263,2025-06-30,Moving to different region
25266,2025-06-30,Service quality issues
25267,2025-06-30,Poor customer service
25268,2025-06-30,Billing issues
25277,2025-06-30,No longer need service
25283,2025-06-30,Service quality issues
25293,2025-06-30,Poor customer service
25297,2025-06-30,Technical problems
25300,2025-06-30,Price too high
25307,2025-06-30,Technical problems
25313,2025-06-30,Poor customer service
25316,2025-06-30,Service quality issues
25327,2025-06-30,No longer need service
25328,2025-06-30,Billing issues
25330,2025-06-30,Billing issues
25338,2025-06-30,Technical problems
25340,2025-06-30,Service quality issues
25341,2025-06-30,No longer need service
25360,2025-06-30,Service quality issues
25365,2025-06-30,Price too high
25367,2025-06-30,Billing issues
25369,2025-06-30,Technical problems
25370,2025-06-30,Moving to different region
25376,2025-06-30,Better offer from competitor
25377,2025-06-30,Price too high
25380,2025-06-30,Moving to different region
25385,2025-06-30,Better offer from competitor
25388,2025-06-30,Service quality issues
25394,2025-06-30,Poor customer service
25395,2025-06-30,Moving to different region
25403,2025-06-30,Billing issues
25404,2025-06-30,Poor customer service
25408,2025-06-30,Technical problems
25411,2025-06-30,No longer need service
25412,2025-06-30,Technical problems
25414,2025-06-30,Technical problems
25416,2025-06-30,Moving to different region
25417,2025-06-30,Price too high
25418,2025-06-30,Service quality issues
25420,2025-06-30,Billing issues
25421,2025-06-30,Price too high
25423,2025-06-30,Moving to different region
25427,2025-06-30,Billing issues
25430,2025-06-30,Moving to different region
25434,2025-06-30,Service quality issues
25437,2025-06-30,No longer need service
25440,2025-06-30,No longer need service
25441,2025-06-30,Poor customer service
25445,2025-06-30,Price too high
25451,2025-06-30,Moving to different region
25459,2025-06-30,No longer need service
25461,2025-06-30,Billing issues
25466,2025-06-30,Better offer from competitor
25470,2025-06-30,Price too high
25484,2025-06-30,Moving to different region
25488,2025-06-30,Poor customer service
25495,2025-06-30,Technical problems
25503,2025-06-30,Poor customer service
25508,2025-06-30,Moving to different region
25519,2025-06-30,Billing issues
25526,2025-06-30,Poor customer service
25531,2025-06-30,Moving to different region
25536,2025-06-30,Price too high
25540,2025-06-30,Moving to different region
25543,2025-06-30,Better offer from competitor
25549,2025-06-30,No longer need service
25551,2025-06-30,No longer need service
25558,2025-06-30,Technical problems
25560,2025-06-30,Better offer from competitor
25564,2025-06-30,No longer need service
25566,2025-06-30,Price too high
25569,2025-06-30,Service quality issues
25571,2025-06-30,Price too high
25572,2025-06-30,No longer need service
25573,2025-06-30,Technical problems
25574,2025-06-30,Better offer from competitor
25575,2025-06-30,Moving to different region
25578,2025-06-30,Moving to different region
25581,2025-06-30,Better offer from competitor
25584,2025-06-30,Service quality issues
25590,2025-06-30,Moving to different region
25591,2025-06-30,Price too high
25594,2025-06-30,Price too high
25599,2025-06-30,Technical problems
25602,2025-06-30,No longer need service
25603,2025-06-30,Better offer from competitor
25605,2025-06-30,Service quality issues
25611,2025-06-30,Billing issues
25612,2025-06-30,Moving to different region
25615,2025-06-30,No longer need service
25619,2025-06-30,Moving to different region
25621,2025-06-30,Moving to different region
25624,2025-06-30,Price too high
25626,2025-06-30,Billing issues
25630,2025-06-30,Poor customer service
25633,2025-06-30,Poor customer service
25637,2025-06-30,Price too high
25655,2025-06-30,Service quality issues
25657,2025-06-30,Poor customer service
25662,2025-06-30,Billing issues
25663,2025-06-30,Service quality issues
25666,2025-06-30,Price too high
25670,2025-06-30,Technical problems
25671,2025-06-30,Price too high
25676,2025-06-30,No longer need service
25678,2025-06-30,Poor customer service
25686,2025-06-30,Technical problems
25691,2025-06-30,Price too high
25693,2025-06-30,Price too high
25699,2025-06-30,Billing issues
25711,2025-06-30,Service quality issues
25712,2025-06-30,No longer need service
25713,2025-06-30,No longer need service
25716,2025-06-30,Technical problems
25717,2025-06-30,Poor customer service
25719,2025-06-30,No longer need service
25724,2025-06-30,Billing issues
25725,2025-06-30,Service quality issues
25726,2025-06-30,Poor customer service
25731,2025-06-30,Technical problems
25735,2025-06-30,Technical problems
25737,2025-06-30,Better offer from competitor
25740,2025-06-30,Billing issues
25745,2025-06-30,Service quality issues
25748,2025-06-30,Moving to different region
25752,2025-06-30,Better offer from competitor
25753,2025-06-30,Technical problems
25754,2025-06-30,Service quality issues
25766,2025-06-30,Service quality issues
25768,2025-06-30,Billing issues
25770,2025-06-30,No longer need service
25773,2025-06-30,Billing issues
25776,2025-06-30,Price too high
25777,2025-06-30,Better offer from competitor
25786,2025-06-30,No longer need service
25789,2025-06-30,Technical problems
25790,2025-06-30,Moving to different region
25795,2025-06-30,Price too high
25797,2025-06-30,Moving to different region
25811,2025-06-30,Moving to different region
25817,2025-06-30,Poor customer service
25818,2025-06-30,Service quality issues
25819,2025-06-30,Price too high
25822,2025-06-30,No longer need service
25825,2025-06-30,Better offer from competitor
25835,2025-06-30,No longer need service
25838,2025-06-30,Price too high
25844,2025-06-30,Poor customer service
25845,2025-06-30,Service quality issues
25848,2025-06-30,Service quality issues
25849,2025-06-30,No longer need service
25851,2025-06-30,No longer need service
25853,2025-06-30,Technical problems
25857,2025-06-30,Service quality issues
25859,2025-06-30,No longer need service
25860,2025-06-30,Moving to different region
25862,2025-06-30,Service quality issues
25863,2025-06-30,No longer need service
25866,2025-06-30,Poor customer service
25867,2025-06-30,Moving to different region
25869,2025-06-30,Moving to different region
25870,2025-06-30,Poor customer service
25871,2025-06-30,Billing issues
